"Donor","Donor_Group_Type","Donor_DAC_Country","Donor_EU_Country","as_of_date","Time_Period","Metric","Data_type","Value"
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"GNI","Current Prices",4513.04
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"IA_Bilateral_ODA","Current Prices",20.86
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"IA6_Debt_Relief","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"IA82_In_Donor_Refugee_Cost","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"IB_Multilateral_ODA","Current Prices",2.83
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"LDC_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"LDC_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"LDC_ODA_Imputed_Multilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"SSA_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"SSA_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2008,"Total_ODA_ONE","Current Prices",23.69
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"Africa_Fragile_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"Africa_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"Africa_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"Bilat_ODA_Ex_Debt_Relief","Current Prices",21.1
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"Fragile_State_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"Fragile_State_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"GNI","Current Prices",3884
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"IA_Bilateral_ODA","Current Prices",21.1
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"IA6_Debt_Relief","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"IA82_In_Donor_Refugee_Cost","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"IB_Multilateral_ODA","Current Prices",5.14
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"LDC_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"LDC_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"LDC_ODA_Imputed_Multilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"SSA_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"SSA_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2009,"Total_ODA_ONE","Current Prices",26.24
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"Africa_Fragile_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"Africa_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"Africa_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"Bilat_ODA_Ex_Debt_Relief","Current Prices",21.8
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"Fragile_State_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"Fragile_State_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"GNI","Current Prices",4287
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"IA_Bilateral_ODA","Current Prices",21.8
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"IA6_Debt_Relief","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"IA82_In_Donor_Refugee_Cost","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"IB_Multilateral_ODA","Current Prices",4.83
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"LDC_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"LDC_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"LDC_ODA_Imputed_Multilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"SSA_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"SSA_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2010,"Total_ODA_ONE","Current Prices",26.63
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"Africa_Fragile_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"Africa_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"Africa_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"Bilat_ODA_Ex_Debt_Relief","Current Prices",25.81
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"Fragile_State_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"Fragile_State_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"GNI","Current Prices",4537
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"IA_Bilateral_ODA","Current Prices",25.81
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"IA6_Debt_Relief","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"IA82_In_Donor_Refugee_Cost","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"IB_Multilateral_ODA","Current Prices",5.65
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"LDC_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"LDC_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"LDC_ODA_Imputed_Multilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"SSA_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"SSA_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2011,"Total_ODA_ONE","Current Prices",31.46
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2012,"Africa_Fragile_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2012,"Africa_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2012,"Africa_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2012,"Bilat_ODA_Ex_Debt_Relief","Current Prices",23.9
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2012,"Fragile_State_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2012,"Fragile_State_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2012,"GNI","Current Prices",3809
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2012,"IA_Bilateral_ODA","Current Prices",23.9
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2012,"IA6_Debt_Relief","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2012,"IA82_In_Donor_Refugee_Cost","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2012,"IB_Multilateral_ODA","Current Prices",4.7
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2012,"LDC_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2012,"LDC_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2012,"LDC_ODA_Imputed_Multilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2012,"SSA_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2012,"SSA_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2012,"Total_ODA_ONE","Current Prices",28.6
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2013,"Africa_Fragile_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2013,"Africa_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2013,"Africa_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2013,"Bilat_ODA_Ex_Debt_Relief","Current Prices",23.71
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2013,"Fragile_State_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2013,"Fragile_State_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2013,"GNI","Current Prices",4395
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2013,"IA_Bilateral_ODA","Current Prices",23.71
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2013,"IA6_Debt_Relief","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2013,"IA82_In_Donor_Refugee_Cost","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2013,"IB_Multilateral_ODA","Current Prices",4.55
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2013,"LDC_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2013,"LDC_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2013,"LDC_ODA_Imputed_Multilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2013,"SSA_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2013,"SSA_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2013,"Total_ODA_ONE","Current Prices",28.26
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2014,"Africa_Fragile_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2014,"Africa_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2014,"Africa_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2014,"Bilat_ODA_Ex_Debt_Relief","Current Prices",23.17
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2014,"Fragile_State_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2014,"Fragile_State_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2014,"GNI","Current Prices",5421
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2014,"IA_Bilateral_ODA","Current Prices",23.17
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2014,"IA6_Debt_Relief","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2014,"IA82_In_Donor_Refugee_Cost","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2014,"IB_Multilateral_ODA","Current Prices",4.16
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2014,"LDC_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2014,"LDC_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2014,"LDC_ODA_Imputed_Multilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2014,"SSA_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2014,"SSA_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2014,"Total_ODA_ONE","Current Prices",27.33
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2015,"Africa_Fragile_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2015,"Africa_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2015,"Africa_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2015,"Bilat_ODA_Ex_Debt_Relief","Current Prices",19.05
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2015,"Fragile_State_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2015,"Fragile_State_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2015,"GNI","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2015,"IA_Bilateral_ODA","Current Prices",19.05
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2015,"IA6_Debt_Relief","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2015,"IA82_In_Donor_Refugee_Cost","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2015,"IB_Multilateral_ODA","Current Prices",5.17
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2015,"LDC_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2015,"LDC_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2015,"LDC_ODA_Imputed_Multilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2015,"SSA_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2015,"SSA_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2015,"Total_ODA_ONE","Current Prices",24.22
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2016,"Africa_Fragile_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2016,"Africa_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2016,"Africa_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2016,"Bilat_ODA_Ex_Debt_Relief","Current Prices",18.86
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2016,"Fragile_State_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2016,"Fragile_State_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2016,"GNI","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2016,"IA_Bilateral_ODA","Current Prices",18.86
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2016,"IA6_Debt_Relief","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2016,"IA82_In_Donor_Refugee_Cost","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2016,"IB_Multilateral_ODA","Current Prices",5.71
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2016,"LDC_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2016,"LDC_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2016,"LDC_ODA_Imputed_Multilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2016,"SSA_ODA","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2016,"SSA_ODA_Bilateral","Current Prices",0
"Liechtenstein","Donor","Non-DAC","EU","2018-01-02",2016,"Total_ODA_ONE","Current Prices",24.57
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2007,"Africa_Fragile_ODA","Current Prices",7.75
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2007,"Africa_ODA","Current Prices",11.33
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2007,"Africa_ODA_Bilateral","Current Prices",0.41
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2007,"Bilat_ODA_Ex_Debt_Relief","Current Prices",23.76
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2007,"Fragile_State_ODA","Current Prices",29.55
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2007,"Fragile_State_ODA_Bilateral","Current Prices",18.64
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2007,"GNI","Current Prices",42424.56
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2007,"IA_Bilateral_ODA","Current Prices",23.76
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2007,"IA6_Debt_Relief","Current Prices",0
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2007,"IA82_In_Donor_Refugee_Cost","Current Prices",0
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2007,"IB_Multilateral_ODA","Current Prices",23.84
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2007,"LDC_ODA","Current Prices",26.71
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2007,"LDC_ODA_Bilateral","Current Prices",18.52
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2007,"LDC_ODA_Imputed_Multilateral","Current Prices",8.19
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2007,"SSA_ODA","Current Prices",9.29
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2007,"SSA_ODA_Bilateral","Current Prices",0.41
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2007,"Total_ODA_ONE","Current Prices",47.6
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2008,"Africa_Fragile_ODA","Current Prices",10.71
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2008,"Africa_ODA","Current Prices",15.1
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2008,"Africa_ODA_Bilateral","Current Prices",0.04
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2008,"Bilat_ODA_Ex_Debt_Relief","Current Prices",14.87
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2008,"Fragile_State_ODA","Current Prices",25.25
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2008,"Fragile_State_ODA_Bilateral","Current Prices",10.09
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2008,"GNI","Current Prices",43491.88
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2008,"IA_Bilateral_ODA","Current Prices",14.87
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2008,"IA6_Debt_Relief","Current Prices",0
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2008,"IA82_In_Donor_Refugee_Cost","Current Prices",0
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2008,"IB_Multilateral_ODA","Current Prices",32.97
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2008,"LDC_ODA","Current Prices",22.16
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2008,"LDC_ODA_Bilateral","Current Prices",10.07
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2008,"LDC_ODA_Imputed_Multilateral","Current Prices",12.09
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2008,"SSA_ODA","Current Prices",13.06
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2008,"SSA_ODA_Bilateral","Current Prices",0.04
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2008,"Total_ODA_ONE","Current Prices",47.84
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2009,"Africa_Fragile_ODA","Current Prices",7.2
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2009,"Africa_ODA","Current Prices",12.09
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2009,"Africa_ODA_Bilateral","Current Prices",0.03
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2009,"Bilat_ODA_Ex_Debt_Relief","Current Prices",7.93
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2009,"Fragile_State_ODA","Current Prices",16.78
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2009,"Fragile_State_ODA_Bilateral","Current Prices",5.94
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2009,"GNI","Current Prices",32650.98
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2009,"IA_Bilateral_ODA","Current Prices",7.93
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2009,"IA6_Debt_Relief","Current Prices",0
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2009,"IA82_In_Donor_Refugee_Cost","Current Prices",0
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2009,"IB_Multilateral_ODA","Current Prices",28.28
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2009,"LDC_ODA","Current Prices",14.35
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2009,"LDC_ODA_Bilateral","Current Prices",5.92
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2009,"LDC_ODA_Imputed_Multilateral","Current Prices",8.43
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2009,"SSA_ODA","Current Prices",10.36
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2009,"SSA_ODA_Bilateral","Current Prices",0.03
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2009,"Total_ODA_ONE","Current Prices",36.21
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2010,"Africa_Fragile_ODA","Current Prices",5.94
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2010,"Africa_ODA","Current Prices",8.62
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2010,"Africa_ODA_Bilateral","Current Prices",0.01
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2010,"Bilat_ODA_Ex_Debt_Relief","Current Prices",16.4
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2010,"Fragile_State_ODA","Current Prices",21.89
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2010,"Fragile_State_ODA_Bilateral","Current Prices",13.07
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2010,"GNI","Current Prices",35098.15
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2010,"IA_Bilateral_ODA","Current Prices",16.4
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2010,"IA6_Debt_Relief","Current Prices",0
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2010,"IA82_In_Donor_Refugee_Cost","Current Prices",0
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2010,"IB_Multilateral_ODA","Current Prices",20.34
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2010,"LDC_ODA","Current Prices",19.98
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2010,"LDC_ODA_Bilateral","Current Prices",13.03
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2010,"LDC_ODA_Imputed_Multilateral","Current Prices",6.95
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2010,"SSA_ODA","Current Prices",7.44
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2010,"SSA_ODA_Bilateral","Current Prices",0.01
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2010,"Total_ODA_ONE","Current Prices",36.74
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2011,"Africa_Fragile_ODA","Current Prices",7.02
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2011,"Africa_ODA","Current Prices",11.77
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2011,"Africa_ODA_Bilateral","Current Prices",0.04
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2011,"Bilat_ODA_Ex_Debt_Relief","Current Prices",20.55
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2011,"Fragile_State_ODA","Current Prices",24.72
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2011,"Fragile_State_ODA_Bilateral","Current Prices",14.53
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2011,"GNI","Current Prices",41297.85
"Lithuania","Donor","Non-DAC","EU","2018-01-02",2011,"IA_Bilateral_ODA","Current Prices",20.55
