"Donor","Donor_Group_Type","Donor_DAC_Country","Donor_EU_Country","as_of_date","Time_Period","Metric","Data_type","Value"
"Iceland","Donor","DAC","Non-EU","2017-12-22",2011,"Bilat_ODA_Ex_Debt_Relief","Current Prices",19.886567
"Iceland","Donor","DAC","Non-EU","2017-12-22",2011,"Fragile_State_ODA","Current Prices",13.22
"Iceland","Donor","DAC","Non-EU","2017-12-22",2011,"Fragile_State_ODA_Bilateral","Current Prices",11
"Iceland","Donor","DAC","Non-EU","2017-12-22",2011,"GNI","Current Prices",12836.07
"Iceland","Donor","DAC","Non-EU","2017-12-22",2011,"IA_Bilateral_ODA","Current Prices",20.051312
"Iceland","Donor","DAC","Non-EU","2017-12-22",2011,"IA6_Debt_Relief","Current Prices",0.164745
"Iceland","Donor","DAC","Non-EU","2017-12-22",2011,"IA82_In_Donor_Refugee_Cost","Current Prices",0.172328
"Iceland","Donor","DAC","Non-EU","2017-12-22",2011,"IB_Multilateral_ODA","Current Prices",5.521927
"Iceland","Donor","DAC","Non-EU","2017-12-22",2011,"LDC_ODA","Current Prices",11.61
"Iceland","Donor","DAC","Non-EU","2017-12-22",2011,"LDC_ODA_Bilateral","Current Prices",9.89
"Iceland","Donor","DAC","Non-EU","2017-12-22",2011,"LDC_ODA_Imputed_Multilateral","Current Prices",1.72
"Iceland","Donor","DAC","Non-EU","2017-12-22",2011,"SSA_ODA","Current Prices",11.92
"Iceland","Donor","DAC","Non-EU","2017-12-22",2011,"SSA_ODA_Bilateral","Current Prices",10.02
"Iceland","Donor","DAC","Non-EU","2017-12-22",2011,"Total_ODA_ONE","Current Prices",25.408494
"Iceland","Donor","DAC","Non-EU","2017-12-22",2012,"Africa_Fragile_ODA","Current Prices",11.08
"Iceland","Donor","DAC","Non-EU","2017-12-22",2012,"Africa_ODA","Current Prices",12.06
"Iceland","Donor","DAC","Non-EU","2017-12-22",2012,"Africa_ODA_Bilateral","Current Prices",10.03
"Iceland","Donor","DAC","Non-EU","2017-12-22",2012,"Bilat_ODA_Ex_Debt_Relief","Current Prices",21.2
"Iceland","Donor","DAC","Non-EU","2017-12-22",2012,"Fragile_State_ODA","Current Prices",14
"Iceland","Donor","DAC","Non-EU","2017-12-22",2012,"Fragile_State_ODA_Bilateral","Current Prices",11.74
"Iceland","Donor","DAC","Non-EU","2017-12-22",2012,"GNI","Current Prices",12880.65
"Iceland","Donor","DAC","Non-EU","2017-12-22",2012,"IA_Bilateral_ODA","Current Prices",21.2
"Iceland","Donor","DAC","Non-EU","2017-12-22",2012,"IA6_Debt_Relief","Current Prices",0
"Iceland","Donor","DAC","Non-EU","2017-12-22",2012,"IA82_In_Donor_Refugee_Cost","Current Prices",0.2
"Iceland","Donor","DAC","Non-EU","2017-12-22",2012,"IB_Multilateral_ODA","Current Prices",4.92
"Iceland","Donor","DAC","Non-EU","2017-12-22",2012,"LDC_ODA","Current Prices",11.79
"Iceland","Donor","DAC","Non-EU","2017-12-22",2012,"LDC_ODA_Bilateral","Current Prices",10.15
"Iceland","Donor","DAC","Non-EU","2017-12-22",2012,"LDC_ODA_Imputed_Multilateral","Current Prices",1.64
"Iceland","Donor","DAC","Non-EU","2017-12-22",2012,"SSA_ODA","Current Prices",11.97
"Iceland","Donor","DAC","Non-EU","2017-12-22",2012,"SSA_ODA_Bilateral","Current Prices",10.03
"Iceland","Donor","DAC","Non-EU","2017-12-22",2012,"Total_ODA_ONE","Current Prices",26.12
"Iceland","Donor","DAC","Non-EU","2017-12-22",2013,"Africa_Fragile_ODA","Current Prices",15.01
"Iceland","Donor","DAC","Non-EU","2017-12-22",2013,"Africa_ODA","Current Prices",17.15
"Iceland","Donor","DAC","Non-EU","2017-12-22",2013,"Africa_ODA_Bilateral","Current Prices",15.22
"Iceland","Donor","DAC","Non-EU","2017-12-22",2013,"Bilat_ODA_Ex_Debt_Relief","Current Prices",29.41
"Iceland","Donor","DAC","Non-EU","2017-12-22",2013,"Fragile_State_ODA","Current Prices",18.98
"Iceland","Donor","DAC","Non-EU","2017-12-22",2013,"Fragile_State_ODA_Bilateral","Current Prices",16.69
"Iceland","Donor","DAC","Non-EU","2017-12-22",2013,"GNI","Current Prices",15290.58
"Iceland","Donor","DAC","Non-EU","2017-12-22",2013,"IA_Bilateral_ODA","Current Prices",29.41
"Iceland","Donor","DAC","Non-EU","2017-12-22",2013,"IA6_Debt_Relief","Current Prices",0
"Iceland","Donor","DAC","Non-EU","2017-12-22",2013,"IA82_In_Donor_Refugee_Cost","Current Prices",0.31
"Iceland","Donor","DAC","Non-EU","2017-12-22",2013,"IB_Multilateral_ODA","Current Prices",5.5
"Iceland","Donor","DAC","Non-EU","2017-12-22",2013,"LDC_ODA","Current Prices",16.05
"Iceland","Donor","DAC","Non-EU","2017-12-22",2013,"LDC_ODA_Bilateral","Current Prices",14.29
"Iceland","Donor","DAC","Non-EU","2017-12-22",2013,"LDC_ODA_Imputed_Multilateral","Current Prices",1.76
"Iceland","Donor","DAC","Non-EU","2017-12-22",2013,"SSA_ODA","Current Prices",17.07
"Iceland","Donor","DAC","Non-EU","2017-12-22",2013,"SSA_ODA_Bilateral","Current Prices",15.22
"Iceland","Donor","DAC","Non-EU","2017-12-22",2013,"Total_ODA_ONE","Current Prices",34.91
"Iceland","Donor","DAC","Non-EU","2017-12-22",2014,"Africa_Fragile_ODA","Current Prices",14.35
"Iceland","Donor","DAC","Non-EU","2017-12-22",2014,"Africa_ODA","Current Prices",17.28
"Iceland","Donor","DAC","Non-EU","2017-12-22",2014,"Africa_ODA_Bilateral","Current Prices",14.81
"Iceland","Donor","DAC","Non-EU","2017-12-22",2014,"Bilat_ODA_Ex_Debt_Relief","Current Prices",30.94
"Iceland","Donor","DAC","Non-EU","2017-12-22",2014,"Fragile_State_ODA","Current Prices",18.42
"Iceland","Donor","DAC","Non-EU","2017-12-22",2014,"Fragile_State_ODA_Bilateral","Current Prices",15.43
"Iceland","Donor","DAC","Non-EU","2017-12-22",2014,"GNI","Current Prices",16908.61
"Iceland","Donor","DAC","Non-EU","2017-12-22",2014,"IA_Bilateral_ODA","Current Prices",30.94
"Iceland","Donor","DAC","Non-EU","2017-12-22",2014,"IA6_Debt_Relief","Current Prices",0
"Iceland","Donor","DAC","Non-EU","2017-12-22",2014,"IA82_In_Donor_Refugee_Cost","Current Prices",2.55
"Iceland","Donor","DAC","Non-EU","2017-12-22",2014,"IB_Multilateral_ODA","Current Prices",6.39
"Iceland","Donor","DAC","Non-EU","2017-12-22",2014,"LDC_ODA","Current Prices",15.17
"Iceland","Donor","DAC","Non-EU","2017-12-22",2014,"LDC_ODA_Bilateral","Current Prices",13.03
"Iceland","Donor","DAC","Non-EU","2017-12-22",2014,"LDC_ODA_Imputed_Multilateral","Current Prices",2.14
"Iceland","Donor","DAC","Non-EU","2017-12-22",2014,"SSA_ODA","Current Prices",17.17
"Iceland","Donor","DAC","Non-EU","2017-12-22",2014,"SSA_ODA_Bilateral","Current Prices",14.81
"Iceland","Donor","DAC","Non-EU","2017-12-22",2014,"Total_ODA_ONE","Current Prices",37.33
"Iceland","Donor","DAC","Non-EU","2017-12-22",2015,"Africa_Fragile_ODA","Current Prices",15.08
"Iceland","Donor","DAC","Non-EU","2017-12-22",2015,"Africa_ODA","Current Prices",16.9
"Iceland","Donor","DAC","Non-EU","2017-12-22",2015,"Africa_ODA_Bilateral","Current Prices",13.13
"Iceland","Donor","DAC","Non-EU","2017-12-22",2015,"Bilat_ODA_Ex_Debt_Relief","Current Prices",31.04
"Iceland","Donor","DAC","Non-EU","2017-12-22",2015,"Fragile_State_ODA","Current Prices",18.95
"Iceland","Donor","DAC","Non-EU","2017-12-22",2015,"Fragile_State_ODA_Bilateral","Current Prices",14.33
"Iceland","Donor","DAC","Non-EU","2017-12-22",2015,"GNI","Current Prices",16641.48
"Iceland","Donor","DAC","Non-EU","2017-12-22",2015,"IA_Bilateral_ODA","Current Prices",31.04
"Iceland","Donor","DAC","Non-EU","2017-12-22",2015,"IA6_Debt_Relief","Current Prices",0
"Iceland","Donor","DAC","Non-EU","2017-12-22",2015,"IA82_In_Donor_Refugee_Cost","Current Prices",4.72
"Iceland","Donor","DAC","Non-EU","2017-12-22",2015,"IB_Multilateral_ODA","Current Prices",8.82
"Iceland","Donor","DAC","Non-EU","2017-12-22",2015,"LDC_ODA","Current Prices",16.28
"Iceland","Donor","DAC","Non-EU","2017-12-22",2015,"LDC_ODA_Bilateral","Current Prices",12.91
"Iceland","Donor","DAC","Non-EU","2017-12-22",2015,"LDC_ODA_Imputed_Multilateral","Current Prices",3.37
"Iceland","Donor","DAC","Non-EU","2017-12-22",2015,"SSA_ODA","Current Prices",16.8
"Iceland","Donor","DAC","Non-EU","2017-12-22",2015,"SSA_ODA_Bilateral","Current Prices",13.13
"Iceland","Donor","DAC","Non-EU","2017-12-22",2015,"Total_ODA_ONE","Current Prices",39.86
"Iceland","Donor","DAC","Non-EU","2017-12-22",2016,"Africa_Fragile_ODA","Current Prices",NA
"Iceland","Donor","DAC","Non-EU","2017-12-22",2016,"Africa_ODA","Current Prices",20.0198086241159
"Iceland","Donor","DAC","Non-EU","2017-12-22",2016,"Africa_ODA_Bilateral","Current Prices",14.71
"Iceland","Donor","DAC","Non-EU","2017-12-22",2016,"Bilat_ODA_Ex_Debt_Relief","Current Prices",39.45
"Iceland","Donor","DAC","Non-EU","2017-12-22",2016,"Fragile_State_ODA","Current Prices",NA
"Iceland","Donor","DAC","Non-EU","2017-12-22",2016,"Fragile_State_ODA_Bilateral","Current Prices",NA
"Iceland","Donor","DAC","Non-EU","2017-12-22",2016,"GNI","Current Prices",20127.47
"Iceland","Donor","DAC","Non-EU","2017-12-22",2016,"IA_Bilateral_ODA","Current Prices",39.45
"Iceland","Donor","DAC","Non-EU","2017-12-22",2016,"IA6_Debt_Relief","Current Prices",0
"Iceland","Donor","DAC","Non-EU","2017-12-22",2016,"IA82_In_Donor_Refugee_Cost","Current Prices",8.44
"Iceland","Donor","DAC","Non-EU","2017-12-22",2016,"IB_Multilateral_ODA","Current Prices",10.73
"Iceland","Donor","DAC","Non-EU","2017-12-22",2016,"LDC_ODA","Current Prices",20.1612983303002
"Iceland","Donor","DAC","Non-EU","2017-12-22",2016,"LDC_ODA_Bilateral","Current Prices",15.39
"Iceland","Donor","DAC","Non-EU","2017-12-22",2016,"LDC_ODA_Imputed_Multilateral","Current Prices",4.77129833030022
"Iceland","Donor","DAC","Non-EU","2017-12-22",2016,"SSA_ODA","Current Prices",19.919886346121
"Iceland","Donor","DAC","Non-EU","2017-12-22",2016,"SSA_ODA_Bilateral","Current Prices",14.71
"Iceland","Donor","DAC","Non-EU","2017-12-22",2016,"Total_ODA_ONE","Current Prices",50.18
"Ireland","Donor","DAC","EU","2017-12-22",2007,"Africa_Fragile_ODA","Current Prices",589.15
"Ireland","Donor","DAC","EU","2017-12-22",2007,"Africa_ODA","Current Prices",657.67
"Ireland","Donor","DAC","EU","2017-12-22",2007,"Africa_ODA_Bilateral","Current Prices",499.93
"Ireland","Donor","DAC","EU","2017-12-22",2007,"Bilat_ODA_Ex_Debt_Relief","Current Prices",824.08
"Ireland","Donor","DAC","EU","2017-12-22",2007,"Fragile_State_ODA","Current Prices",700.95
"Ireland","Donor","DAC","EU","2017-12-22",2007,"Fragile_State_ODA_Bilateral","Current Prices",523.84
"Ireland","Donor","DAC","EU","2017-12-22",2007,"GNI","Current Prices",216152
"Ireland","Donor","DAC","EU","2017-12-22",2007,"IA_Bilateral_ODA","Current Prices",824.08
"Ireland","Donor","DAC","EU","2017-12-22",2007,"IA6_Debt_Relief","Current Prices",0
"Ireland","Donor","DAC","EU","2017-12-22",2007,"IA82_In_Donor_Refugee_Cost","Current Prices",0.48
"Ireland","Donor","DAC","EU","2017-12-22",2007,"IB_Multilateral_ODA","Current Prices",368.07
"Ireland","Donor","DAC","EU","2017-12-22",2007,"LDC_ODA","Current Prices",606.89
"Ireland","Donor","DAC","EU","2017-12-22",2007,"LDC_ODA_Bilateral","Current Prices",464.97
"Ireland","Donor","DAC","EU","2017-12-22",2007,"LDC_ODA_Imputed_Multilateral","Current Prices",141.92
"Ireland","Donor","DAC","EU","2017-12-22",2007,"SSA_ODA","Current Prices",641.07
"Ireland","Donor","DAC","EU","2017-12-22",2007,"SSA_ODA_Bilateral","Current Prices",499.4
"Ireland","Donor","DAC","EU","2017-12-22",2007,"Total_ODA_ONE","Current Prices",1192.15
"Ireland","Donor","DAC","EU","2017-12-22",2008,"Africa_Fragile_ODA","Current Prices",661.54
"Ireland","Donor","DAC","EU","2017-12-22",2008,"Africa_ODA","Current Prices",781.48
"Ireland","Donor","DAC","EU","2017-12-22",2008,"Africa_ODA_Bilateral","Current Prices",610.3
"Ireland","Donor","DAC","EU","2017-12-22",2008,"Bilat_ODA_Ex_Debt_Relief","Current Prices",930.69
"Ireland","Donor","DAC","EU","2017-12-22",2008,"Fragile_State_ODA","Current Prices",779.95
"Ireland","Donor","DAC","EU","2017-12-22",2008,"Fragile_State_ODA_Bilateral","Current Prices",587.61
"Ireland","Donor","DAC","EU","2017-12-22",2008,"GNI","Current Prices",224879.56
"Ireland","Donor","DAC","EU","2017-12-22",2008,"IA_Bilateral_ODA","Current Prices",930.69
"Ireland","Donor","DAC","EU","2017-12-22",2008,"IA6_Debt_Relief","Current Prices",0
"Ireland","Donor","DAC","EU","2017-12-22",2008,"IA82_In_Donor_Refugee_Cost","Current Prices",1.3
"Ireland","Donor","DAC","EU","2017-12-22",2008,"IB_Multilateral_ODA","Current Prices",397.16
"Ireland","Donor","DAC","EU","2017-12-22",2008,"LDC_ODA","Current Prices",679.81
"Ireland","Donor","DAC","EU","2017-12-22",2008,"LDC_ODA_Bilateral","Current Prices",526.69
"Ireland","Donor","DAC","EU","2017-12-22",2008,"LDC_ODA_Imputed_Multilateral","Current Prices",153.12
"Ireland","Donor","DAC","EU","2017-12-22",2008,"SSA_ODA","Current Prices",744.01
"Ireland","Donor","DAC","EU","2017-12-22",2008,"SSA_ODA_Bilateral","Current Prices",588.77
"Ireland","Donor","DAC","EU","2017-12-22",2008,"Total_ODA_ONE","Current Prices",1327.85
"Ireland","Donor","DAC","EU","2017-12-22",2009,"Africa_Fragile_ODA","Current Prices",494.38
"Ireland","Donor","DAC","EU","2017-12-22",2009,"Africa_ODA","Current Prices",586.16
"Ireland","Donor","DAC","EU","2017-12-22",2009,"Africa_ODA_Bilateral","Current Prices",466.3
"Ireland","Donor","DAC","EU","2017-12-22",2009,"Bilat_ODA_Ex_Debt_Relief","Current Prices",693.2
"Ireland","Donor","DAC","EU","2017-12-22",2009,"Fragile_State_ODA","Current Prices",584.9
"Ireland","Donor","DAC","EU","2017-12-22",2009,"Fragile_State_ODA_Bilateral","Current Prices",453.84
"Ireland","Donor","DAC","EU","2017-12-22",2009,"GNI","Current Prices",184655
"Ireland","Donor","DAC","EU","2017-12-22",2009,"IA_Bilateral_ODA","Current Prices",693.2
"Ireland","Donor","DAC","EU","2017-12-22",2009,"IA6_Debt_Relief","Current Prices",0
"Ireland","Donor","DAC","EU","2017-12-22",2009,"IA82_In_Donor_Refugee_Cost","Current Prices",0.54
"Ireland","Donor","DAC","EU","2017-12-22",2009,"IB_Multilateral_ODA","Current Prices",312.58
"Ireland","Donor","DAC","EU","2017-12-22",2009,"LDC_ODA","Current Prices",512.29
"Ireland","Donor","DAC","EU","2017-12-22",2009,"LDC_ODA_Bilateral","Current Prices",412.38
"Ireland","Donor","DAC","EU","2017-12-22",2009,"LDC_ODA_Imputed_Multilateral","Current Prices",99.91
"Ireland","Donor","DAC","EU","2017-12-22",2009,"SSA_ODA","Current Prices",574.44
"Ireland","Donor","DAC","EU","2017-12-22",2009,"SSA_ODA_Bilateral","Current Prices",466
"Ireland","Donor","DAC","EU","2017-12-22",2009,"Total_ODA_ONE","Current Prices",1005.78
"Ireland","Donor","DAC","EU","2017-12-22",2010,"Africa_Fragile_ODA","Current Prices",471.73
"Ireland","Donor","DAC","EU","2017-12-22",2010,"Africa_ODA","Current Prices",524.74
"Ireland","Donor","DAC","EU","2017-12-22",2010,"Africa_ODA_Bilateral","Current Prices",397.61
"Ireland","Donor","DAC","EU","2017-12-22",2010,"Bilat_ODA_Ex_Debt_Relief","Current Prices",585.23
"Ireland","Donor","DAC","EU","2017-12-22",2010,"Fragile_State_ODA","Current Prices",568
"Ireland","Donor","DAC","EU","2017-12-22",2010,"Fragile_State_ODA_Bilateral","Current Prices",419.71
"Ireland","Donor","DAC","EU","2017-12-22",2010,"GNI","Current Prices",171259.6
"Ireland","Donor","DAC","EU","2017-12-22",2010,"IA_Bilateral_ODA","Current Prices",585.23
"Ireland","Donor","DAC","EU","2017-12-22",2010,"IA6_Debt_Relief","Current Prices",0
"Ireland","Donor","DAC","EU","2017-12-22",2010,"IA82_In_Donor_Refugee_Cost","Current Prices",0.2
"Ireland","Donor","DAC","EU","2017-12-22",2010,"IB_Multilateral_ODA","Current Prices",309.91
"Ireland","Donor","DAC","EU","2017-12-22",2010,"LDC_ODA","Current Prices",496.86
"Ireland","Donor","DAC","EU","2017-12-22",2010,"LDC_ODA_Bilateral","Current Prices",381.62
"Ireland","Donor","DAC","EU","2017-12-22",2010,"LDC_ODA_Imputed_Multilateral","Current Prices",115.24
"Ireland","Donor","DAC","EU","2017-12-22",2010,"SSA_ODA","Current Prices",508.84
"Ireland","Donor","DAC","EU","2017-12-22",2010,"SSA_ODA_Bilateral","Current Prices",393.88
"Ireland","Donor","DAC","EU","2017-12-22",2010,"Total_ODA_ONE","Current Prices",895.14
"Ireland","Donor","DAC","EU","2017-12-22",2011,"Africa_Fragile_ODA","Current Prices",465.09
"Ireland","Donor","DAC","EU","2017-12-22",2011,"Africa_ODA","Current Prices",514.42
"Ireland","Donor","DAC","EU","2017-12-22",2011,"Africa_ODA_Bilateral","Current Prices",400.68
"Ireland","Donor","DAC","EU","2017-12-22",2011,"Bilat_ODA_Ex_Debt_Relief","Current Prices",603.7
"Ireland","Donor","DAC","EU","2017-12-22",2011,"Fragile_State_ODA","Current Prices",545.78
"Ireland","Donor","DAC","EU","2017-12-22",2011,"Fragile_State_ODA_Bilateral","Current Prices",428.97
"Ireland","Donor","DAC","EU","2017-12-22",2011,"GNI","Current Prices",178394.05
"Ireland","Donor","DAC","EU","2017-12-22",2011,"IA_Bilateral_ODA","Current Prices",603.7
"Ireland","Donor","DAC","EU","2017-12-22",2011,"IA6_Debt_Relief","Current Prices",0
"Ireland","Donor","DAC","EU","2017-12-22",2011,"IA82_In_Donor_Refugee_Cost","Current Prices",0.28
"Ireland","Donor","DAC","EU","2017-12-22",2011,"IB_Multilateral_ODA","Current Prices",309.86
"Ireland","Donor","DAC","EU","2017-12-22",2011,"LDC_ODA","Current Prices",478.38
"Ireland","Donor","DAC","EU","2017-12-22",2011,"LDC_ODA_Bilateral","Current Prices",385.09
"Ireland","Donor","DAC","EU","2017-12-22",2011,"LDC_ODA_Imputed_Multilateral","Current Prices",93.29
"Ireland","Donor","DAC","EU","2017-12-22",2011,"SSA_ODA","Current Prices",492.26
"Ireland","Donor","DAC","EU","2017-12-22",2011,"SSA_ODA_Bilateral","Current Prices",395.44
"Ireland","Donor","DAC","EU","2017-12-22",2011,"Total_ODA_ONE","Current Prices",913.56
"Ireland","Donor","DAC","EU","2017-12-22",2012,"Africa_Fragile_ODA","Current Prices",422.33
"Ireland","Donor","DAC","EU","2017-12-22",2012,"Africa_ODA","Current Prices",470.05
"Ireland","Donor","DAC","EU","2017-12-22",2012,"Africa_ODA_Bilateral","Current Prices",351.87
"Ireland","Donor","DAC","EU","2017-12-22",2012,"Bilat_ODA_Ex_Debt_Relief","Current Prices",536.17
"Ireland","Donor","DAC","EU","2017-12-22",2012,"Fragile_State_ODA","Current Prices",486.23
"Ireland","Donor","DAC","EU","2017-12-22",2012,"Fragile_State_ODA_Bilateral","Current Prices",368.31
"Ireland","Donor","DAC","EU","2017-12-22",2012,"GNI","Current Prices",172061.7
"Ireland","Donor","DAC","EU","2017-12-22",2012,"IA_Bilateral_ODA","Current Prices",536.17
"Ireland","Donor","DAC","EU","2017-12-22",2012,"IA6_Debt_Relief","Current Prices",0
"Ireland","Donor","DAC","EU","2017-12-22",2012,"IA82_In_Donor_Refugee_Cost","Current Prices",0.13
"Ireland","Donor","DAC","EU","2017-12-22",2012,"IB_Multilateral_ODA","Current Prices",272.19
"Ireland","Donor","DAC","EU","2017-12-22",2012,"LDC_ODA","Current Prices",417.71
"Ireland","Donor","DAC","EU","2017-12-22",2012,"LDC_ODA_Bilateral","Current Prices",334.61
"Ireland","Donor","DAC","EU","2017-12-22",2012,"LDC_ODA_Imputed_Multilateral","Current Prices",83.1
"Ireland","Donor","DAC","EU","2017-12-22",2012,"SSA_ODA","Current Prices",443.71
"Ireland","Donor","DAC","EU","2017-12-22",2012,"SSA_ODA_Bilateral","Current Prices",345.23
"Ireland","Donor","DAC","EU","2017-12-22",2012,"Total_ODA_ONE","Current Prices",808.36
"Ireland","Donor","DAC","EU","2017-12-22",2013,"Africa_Fragile_ODA","Current Prices",423.41
"Ireland","Donor","DAC","EU","2017-12-22",2013,"Africa_ODA","Current Prices",474.79
"Ireland","Donor","DAC","EU","2017-12-22",2013,"Africa_ODA_Bilateral","Current Prices",354.05
"Ireland","Donor","DAC","EU","2017-12-22",2013,"Bilat_ODA_Ex_Debt_Relief","Current Prices",545.59
"Ireland","Donor","DAC","EU","2017-12-22",2013,"Fragile_State_ODA","Current Prices",498.55
"Ireland","Donor","DAC","EU","2017-12-22",2013,"Fragile_State_ODA_Bilateral","Current Prices",366.93
"Ireland","Donor","DAC","EU","2017-12-22",2013,"GNI","Current Prices",183108.07
"Ireland","Donor","DAC","EU","2017-12-22",2013,"IA_Bilateral_ODA","Current Prices",545.59
"Ireland","Donor","DAC","EU","2017-12-22",2013,"IA6_Debt_Relief","Current Prices",0
"Ireland","Donor","DAC","EU","2017-12-22",2013,"IA82_In_Donor_Refugee_Cost","Current Prices",0.04
"Ireland","Donor","DAC","EU","2017-12-22",2013,"IB_Multilateral_ODA","Current Prices",300.27
"Ireland","Donor","DAC","EU","2017-12-22",2013,"LDC_ODA","Current Prices",425.83
"Ireland","Donor","DAC","EU","2017-12-22",2013,"LDC_ODA_Bilateral","Current Prices",325.4
"Ireland","Donor","DAC","EU","2017-12-22",2013,"LDC_ODA_Imputed_Multilateral","Current Prices",100.43
"Ireland","Donor","DAC","EU","2017-12-22",2013,"SSA_ODA","Current Prices",452.82
"Ireland","Donor","DAC","EU","2017-12-22",2013,"SSA_ODA_Bilateral","Current Prices",347.82
"Ireland","Donor","DAC","EU","2017-12-22",2013,"Total_ODA_ONE","Current Prices",845.86
"Ireland","Donor","DAC","EU","2017-12-22",2014,"Africa_Fragile_ODA","Current Prices",409.47
"Ireland","Donor","DAC","EU","2017-12-22",2014,"Africa_ODA","Current Prices",453.81
"Ireland","Donor","DAC","EU","2017-12-22",2014,"Africa_ODA_Bilateral","Current Prices",340.9
"Ireland","Donor","DAC","EU","2017-12-22",2014,"Bilat_ODA_Ex_Debt_Relief","Current Prices",519.13
"Ireland","Donor","DAC","EU","2017-12-22",2014,"Fragile_State_ODA","Current Prices",482.73
