"Donor","Donor_Group_Type","Donor_DAC_Country","Donor_EU_Country","as_of_date","Time_Period","Metric","Data_type","Value"
"United States","Donor","DAC","Non-EU","2017-05-16",2009,"IA82_In_Donor_Refugee_Cost","Current Prices",740.38
"United States","Donor","DAC","Non-EU","2017-05-16",2009,"IB_Multilateral_ODA","Current Prices",3657.71
"United States","Donor","DAC","Non-EU","2017-05-16",2009,"LDC_ODA","Current Prices",9409.67
"United States","Donor","DAC","Non-EU","2017-05-16",2009,"LDC_ODA_Bilateral","Current Prices",8026.27
"United States","Donor","DAC","Non-EU","2017-05-16",2009,"LDC_ODA_Imputed_Multilateral","Current Prices",1383.4
"United States","Donor","DAC","Non-EU","2017-05-16",2009,"SSA_ODA","Current Prices",8843.12
"United States","Donor","DAC","Non-EU","2017-05-16",2009,"SSA_ODA_Bilateral","Current Prices",7276.52
"United States","Donor","DAC","Non-EU","2017-05-16",2009,"Total_ODA_ONE","Current Prices",28654.48
"United States","Donor","DAC","Non-EU","2017-05-16",2010,"Africa_Fragile_ODA","Current Prices",7187.23
"United States","Donor","DAC","Non-EU","2017-05-16",2010,"Africa_ODA","Current Prices",9311.19
"United States","Donor","DAC","Non-EU","2017-05-16",2010,"Africa_ODA_Bilateral","Current Prices",7511.46
"United States","Donor","DAC","Non-EU","2017-05-16",2010,"Bilat_ODA_Ex_Debt_Relief","Current Prices",25894.4
"United States","Donor","DAC","Non-EU","2017-05-16",2010,"Fragile_State_ODA","Current Prices",15803.48
"United States","Donor","DAC","Non-EU","2017-05-16",2010,"Fragile_State_ODA_Bilateral","Current Prices",13776.12
"United States","Donor","DAC","Non-EU","2017-05-16",2010,"GNI","Current Prices",14635600
"United States","Donor","DAC","Non-EU","2017-05-16",2010,"IA_Bilateral_ODA","Current Prices",25915.11
"United States","Donor","DAC","Non-EU","2017-05-16",2010,"IA6_Debt_Relief","Current Prices",20.71
"United States","Donor","DAC","Non-EU","2017-05-16",2010,"IA82_In_Donor_Refugee_Cost","Current Prices",757.79
"United States","Donor","DAC","Non-EU","2017-05-16",2010,"IB_Multilateral_ODA","Current Prices",3741.25
"United States","Donor","DAC","Non-EU","2017-05-16",2010,"LDC_ODA","Current Prices",10579.47
"United States","Donor","DAC","Non-EU","2017-05-16",2010,"LDC_ODA_Bilateral","Current Prices",8927.8
"United States","Donor","DAC","Non-EU","2017-05-16",2010,"LDC_ODA_Imputed_Multilateral","Current Prices",1651.67
"United States","Donor","DAC","Non-EU","2017-05-16",2010,"SSA_ODA","Current Prices",9127.97
"United States","Donor","DAC","Non-EU","2017-05-16",2010,"SSA_ODA_Bilateral","Current Prices",7404.91
"United States","Donor","DAC","Non-EU","2017-05-16",2010,"Total_ODA_ONE","Current Prices",29635.65
"United States","Donor","DAC","Non-EU","2017-05-16",2011,"Africa_Fragile_ODA","Current Prices",7602.39
"United States","Donor","DAC","Non-EU","2017-05-16",2011,"Africa_ODA","Current Prices",9843.21
"United States","Donor","DAC","Non-EU","2017-05-16",2011,"Africa_ODA_Bilateral","Current Prices",8228.23
"United States","Donor","DAC","Non-EU","2017-05-16",2011,"Bilat_ODA_Ex_Debt_Relief","Current Prices",26258.4
"United States","Donor","DAC","Non-EU","2017-05-16",2011,"Fragile_State_ODA","Current Prices",15418
"United States","Donor","DAC","Non-EU","2017-05-16",2011,"Fragile_State_ODA_Bilateral","Current Prices",13638.38
"United States","Donor","DAC","Non-EU","2017-05-16",2011,"GNI","Current Prices",15211300
"United States","Donor","DAC","Non-EU","2017-05-16",2011,"IA_Bilateral_ODA","Current Prices",27293.28
"United States","Donor","DAC","Non-EU","2017-05-16",2011,"IA6_Debt_Relief","Current Prices",1034.88
"United States","Donor","DAC","Non-EU","2017-05-16",2011,"IA82_In_Donor_Refugee_Cost","Current Prices",731.74
"United States","Donor","DAC","Non-EU","2017-05-16",2011,"IB_Multilateral_ODA","Current Prices",3672.93
"United States","Donor","DAC","Non-EU","2017-05-16",2011,"LDC_ODA","Current Prices",10511.44
"United States","Donor","DAC","Non-EU","2017-05-16",2011,"LDC_ODA_Bilateral","Current Prices",9037.28
"United States","Donor","DAC","Non-EU","2017-05-16",2011,"LDC_ODA_Imputed_Multilateral","Current Prices",1474.16
"United States","Donor","DAC","Non-EU","2017-05-16",2011,"SSA_ODA","Current Prices",9453.88
"United States","Donor","DAC","Non-EU","2017-05-16",2011,"SSA_ODA_Bilateral","Current Prices",7891.57
"United States","Donor","DAC","Non-EU","2017-05-16",2011,"Total_ODA_ONE","Current Prices",29931.33
"United States","Donor","DAC","Non-EU","2017-05-16",2012,"Africa_Fragile_ODA","Current Prices",8994.21
"United States","Donor","DAC","Non-EU","2017-05-16",2012,"Africa_ODA","Current Prices",11341.23
"United States","Donor","DAC","Non-EU","2017-05-16",2012,"Africa_ODA_Bilateral","Current Prices",8868.42
"United States","Donor","DAC","Non-EU","2017-05-16",2012,"Bilat_ODA_Ex_Debt_Relief","Current Prices",25381.89
"United States","Donor","DAC","Non-EU","2017-05-16",2012,"Fragile_State_ODA","Current Prices",15109.3
"United States","Donor","DAC","Non-EU","2017-05-16",2012,"Fragile_State_ODA_Bilateral","Current Prices",12330.66
"United States","Donor","DAC","Non-EU","2017-05-16",2012,"GNI","Current Prices",16514500
"United States","Donor","DAC","Non-EU","2017-05-16",2012,"IA_Bilateral_ODA","Current Prices",25422.8
"United States","Donor","DAC","Non-EU","2017-05-16",2012,"IA6_Debt_Relief","Current Prices",40.91
"United States","Donor","DAC","Non-EU","2017-05-16",2012,"IA82_In_Donor_Refugee_Cost","Current Prices",831.53
"United States","Donor","DAC","Non-EU","2017-05-16",2012,"IB_Multilateral_ODA","Current Prices",5229.58
"United States","Donor","DAC","Non-EU","2017-05-16",2012,"LDC_ODA","Current Prices",11155.68
"United States","Donor","DAC","Non-EU","2017-05-16",2012,"LDC_ODA_Bilateral","Current Prices",9125.13
"United States","Donor","DAC","Non-EU","2017-05-16",2012,"LDC_ODA_Imputed_Multilateral","Current Prices",2030.55
"United States","Donor","DAC","Non-EU","2017-05-16",2012,"SSA_ODA","Current Prices",10975.11
"United States","Donor","DAC","Non-EU","2017-05-16",2012,"SSA_ODA_Bilateral","Current Prices",8574.09
"United States","Donor","DAC","Non-EU","2017-05-16",2012,"Total_ODA_ONE","Current Prices",30611.47
"United States","Donor","DAC","Non-EU","2017-05-16",2013,"Africa_Fragile_ODA","Current Prices",9579.84
"United States","Donor","DAC","Non-EU","2017-05-16",2013,"Africa_ODA","Current Prices",11660.44
"United States","Donor","DAC","Non-EU","2017-05-16",2013,"Africa_ODA_Bilateral","Current Prices",9495.62
"United States","Donor","DAC","Non-EU","2017-05-16",2013,"Bilat_ODA_Ex_Debt_Relief","Current Prices",26181.66
"United States","Donor","DAC","Non-EU","2017-05-16",2013,"Fragile_State_ODA","Current Prices",15975.45
"United States","Donor","DAC","Non-EU","2017-05-16",2013,"Fragile_State_ODA_Bilateral","Current Prices",13438.35
"United States","Donor","DAC","Non-EU","2017-05-16",2013,"GNI","Current Prices",17204300
"United States","Donor","DAC","Non-EU","2017-05-16",2013,"IA_Bilateral_ODA","Current Prices",26360.28
"United States","Donor","DAC","Non-EU","2017-05-16",2013,"IA6_Debt_Relief","Current Prices",178.62
"United States","Donor","DAC","Non-EU","2017-05-16",2013,"IA82_In_Donor_Refugee_Cost","Current Prices",976.5
"United States","Donor","DAC","Non-EU","2017-05-16",2013,"IB_Multilateral_ODA","Current Prices",4906.38
"United States","Donor","DAC","Non-EU","2017-05-16",2013,"LDC_ODA","Current Prices",10822.7
"United States","Donor","DAC","Non-EU","2017-05-16",2013,"LDC_ODA_Bilateral","Current Prices",8833.34
"United States","Donor","DAC","Non-EU","2017-05-16",2013,"LDC_ODA_Imputed_Multilateral","Current Prices",1989.36
"United States","Donor","DAC","Non-EU","2017-05-16",2013,"SSA_ODA","Current Prices",11253.27
"United States","Donor","DAC","Non-EU","2017-05-16",2013,"SSA_ODA_Bilateral","Current Prices",9134.94
"United States","Donor","DAC","Non-EU","2017-05-16",2013,"Total_ODA_ONE","Current Prices",31088.04
"United States","Donor","DAC","Non-EU","2017-05-16",2014,"Africa_Fragile_ODA","Current Prices",9113.04
"United States","Donor","DAC","Non-EU","2017-05-16",2014,"Africa_ODA","Current Prices",12072.6
"United States","Donor","DAC","Non-EU","2017-05-16",2014,"Africa_ODA_Bilateral","Current Prices",9316.51
"United States","Donor","DAC","Non-EU","2017-05-16",2014,"Bilat_ODA_Ex_Debt_Relief","Current Prices",27462.1
"United States","Donor","DAC","Non-EU","2017-05-16",2014,"Fragile_State_ODA","Current Prices",15289.69
"United States","Donor","DAC","Non-EU","2017-05-16",2014,"Fragile_State_ODA_Bilateral","Current Prices",12233.38
"United States","Donor","DAC","Non-EU","2017-05-16",2014,"GNI","Current Prices",17823200
"United States","Donor","DAC","Non-EU","2017-05-16",2014,"IA_Bilateral_ODA","Current Prices",27509.3
"United States","Donor","DAC","Non-EU","2017-05-16",2014,"IA6_Debt_Relief","Current Prices",47.2
"United States","Donor","DAC","Non-EU","2017-05-16",2014,"IA82_In_Donor_Refugee_Cost","Current Prices",1245.64
"United States","Donor","DAC","Non-EU","2017-05-16",2014,"IB_Multilateral_ODA","Current Prices",5586.21
"United States","Donor","DAC","Non-EU","2017-05-16",2014,"LDC_ODA","Current Prices",10826.19
"United States","Donor","DAC","Non-EU","2017-05-16",2014,"LDC_ODA_Bilateral","Current Prices",8616.28
"United States","Donor","DAC","Non-EU","2017-05-16",2014,"LDC_ODA_Imputed_Multilateral","Current Prices",2209.91
"United States","Donor","DAC","Non-EU","2017-05-16",2014,"SSA_ODA","Current Prices",11971.89
"United States","Donor","DAC","Non-EU","2017-05-16",2014,"SSA_ODA_Bilateral","Current Prices",9441.02
"United States","Donor","DAC","Non-EU","2017-05-16",2014,"Total_ODA_ONE","Current Prices",33048.31
"United States","Donor","DAC","Non-EU","2017-05-16",2015,"Africa_Fragile_ODA","Current Prices",8944.3
"United States","Donor","DAC","Non-EU","2017-05-16",2015,"Africa_ODA","Current Prices",11416.76
"United States","Donor","DAC","Non-EU","2017-05-16",2015,"Africa_ODA_Bilateral","Current Prices",9319.81
"United States","Donor","DAC","Non-EU","2017-05-16",2015,"Bilat_ODA_Ex_Debt_Relief","Current Prices",26642.94
"United States","Donor","DAC","Non-EU","2017-05-16",2015,"Fragile_State_ODA","Current Prices",14603.77
"United States","Donor","DAC","Non-EU","2017-05-16",2015,"Fragile_State_ODA_Bilateral","Current Prices",12392.41
"United States","Donor","DAC","Non-EU","2017-05-16",2015,"GNI","Current Prices",18496000
"United States","Donor","DAC","Non-EU","2017-05-16",2015,"IA_Bilateral_ODA","Current Prices",26654.11
"United States","Donor","DAC","Non-EU","2017-05-16",2015,"IA6_Debt_Relief","Current Prices",11.17
"United States","Donor","DAC","Non-EU","2017-05-16",2015,"IA82_In_Donor_Refugee_Cost","Current Prices",1202.12
"United States","Donor","DAC","Non-EU","2017-05-16",2015,"IB_Multilateral_ODA","Current Prices",4331.43
"United States","Donor","DAC","Non-EU","2017-05-16",2015,"LDC_ODA","Current Prices",10737.22
"United States","Donor","DAC","Non-EU","2017-05-16",2015,"LDC_ODA_Bilateral","Current Prices",9121.7
"United States","Donor","DAC","Non-EU","2017-05-16",2015,"LDC_ODA_Imputed_Multilateral","Current Prices",1615.52
"United States","Donor","DAC","Non-EU","2017-05-16",2015,"SSA_ODA","Current Prices",11304.37
"United States","Donor","DAC","Non-EU","2017-05-16",2015,"SSA_ODA_Bilateral","Current Prices",9412.83
"United States","Donor","DAC","Non-EU","2017-05-16",2015,"Total_ODA_ONE","Current Prices",30974.37
"United States","Donor","DAC","Non-EU","2017-05-16",2016,"Africa_Fragile_ODA","Current Prices",NA
"United States","Donor","DAC","Non-EU","2017-05-16",2016,"Africa_ODA","Current Prices",12497.369405642
"United States","Donor","DAC","Non-EU","2017-05-16",2016,"Africa_ODA_Bilateral","Current Prices",9440.19
"United States","Donor","DAC","Non-EU","2017-05-16",2016,"Bilat_ODA_Ex_Debt_Relief","Current Prices",27928.1
"United States","Donor","DAC","Non-EU","2017-05-16",2016,"Fragile_State_ODA","Current Prices",NA
"United States","Donor","DAC","Non-EU","2017-05-16",2016,"Fragile_State_ODA_Bilateral","Current Prices",NA
"United States","Donor","DAC","Non-EU","2017-05-16",2016,"GNI","Current Prices",18565600
"United States","Donor","DAC","Non-EU","2017-05-16",2016,"IA_Bilateral_ODA","Current Prices",27937.44
"United States","Donor","DAC","Non-EU","2017-05-16",2016,"IA6_Debt_Relief","Current Prices",9.34
"United States","Donor","DAC","Non-EU","2017-05-16",2016,"IA82_In_Donor_Refugee_Cost","Current Prices",1686.28
"United States","Donor","DAC","Non-EU","2017-05-16",2016,"IB_Multilateral_ODA","Current Prices",5651.1
"United States","Donor","DAC","Non-EU","2017-05-16",2016,"LDC_ODA","Current Prices",11774.9506350067
"United States","Donor","DAC","Non-EU","2017-05-16",2016,"LDC_ODA_Bilateral","Current Prices",9125.28
"United States","Donor","DAC","Non-EU","2017-05-16",2016,"LDC_ODA_Imputed_Multilateral","Current Prices",2649.67063500671
"United States","Donor","DAC","Non-EU","2017-05-16",2016,"SSA_ODA","Current Prices",12506.3528456338
"United States","Donor","DAC","Non-EU","2017-05-16",2016,"SSA_ODA_Bilateral","Current Prices",9488.27
"United States","Donor","DAC","Non-EU","2017-05-16",2016,"Total_ODA_ONE","Current Prices",33579.2
NA,NA,NA,NA,"2017-05-16",2014,"Africa_Fragile_ODA","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2014,"Africa_ODA","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2014,"Africa_ODA_Bilateral","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2014,"Bilat_ODA_Ex_Debt_Relief","Current Prices",10.11
NA,NA,NA,NA,"2017-05-16",2014,"Fragile_State_ODA","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2014,"Fragile_State_ODA_Bilateral","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2014,"GNI","Current Prices",75659.1
NA,NA,NA,NA,"2017-05-16",2014,"IA_Bilateral_ODA","Current Prices",10.11
NA,NA,NA,NA,"2017-05-16",2014,"IA6_Debt_Relief","Current Prices",0
NA,NA,NA,NA,"2017-05-16",2014,"IA82_In_Donor_Refugee_Cost","Current Prices",0
NA,NA,NA,NA,"2017-05-16",2014,"IB_Multilateral_ODA","Current Prices",5.77
NA,NA,NA,NA,"2017-05-16",2014,"LDC_ODA","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2014,"LDC_ODA_Bilateral","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2014,"LDC_ODA_Imputed_Multilateral","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2014,"SSA_ODA","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2014,"SSA_ODA_Bilateral","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2014,"Total_ODA_ONE","Current Prices",15.88
NA,NA,NA,NA,"2017-05-16",2015,"Africa_Fragile_ODA","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2015,"Africa_ODA","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2015,"Africa_ODA_Bilateral","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2015,"Bilat_ODA_Ex_Debt_Relief","Current Prices",7.16
NA,NA,NA,NA,"2017-05-16",2015,"Fragile_State_ODA","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2015,"Fragile_State_ODA_Bilateral","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2015,"GNI","Current Prices",69682.1
NA,NA,NA,NA,"2017-05-16",2015,"IA_Bilateral_ODA","Current Prices",7.16
NA,NA,NA,NA,"2017-05-16",2015,"IA6_Debt_Relief","Current Prices",0
NA,NA,NA,NA,"2017-05-16",2015,"IA82_In_Donor_Refugee_Cost","Current Prices",0
NA,NA,NA,NA,"2017-05-16",2015,"IB_Multilateral_ODA","Current Prices",5.81
NA,NA,NA,NA,"2017-05-16",2015,"LDC_ODA","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2015,"LDC_ODA_Bilateral","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2015,"LDC_ODA_Imputed_Multilateral","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2015,"SSA_ODA","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2015,"SSA_ODA_Bilateral","Current Prices",NA
NA,NA,NA,NA,"2017-05-16",2015,"Total_ODA_ONE","Current Prices",12.97
"All Donors, Total","Group","Group","Group","2017-05-16",2007,"Africa_Fragile_ODA","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2007,"Africa_ODA","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2007,"Africa_ODA_Bilateral","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2007,"Bilat_ODA_Ex_Debt_Relief","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2007,"Fragile_State_ODA","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2007,"Fragile_State_ODA_Bilateral","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2007,"GNI","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2007,"IA_Bilateral_ODA","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2007,"IA6_Debt_Relief","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2007,"IA82_In_Donor_Refugee_Cost","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2007,"IB_Multilateral_ODA","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2007,"LDC_ODA","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2007,"LDC_ODA_Bilateral","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2007,"LDC_ODA_Imputed_Multilateral","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2007,"SSA_ODA","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2007,"SSA_ODA_Bilateral","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2007,"Total_ODA_ONE","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2008,"Africa_Fragile_ODA","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2008,"Africa_ODA","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2008,"Africa_ODA_Bilateral","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2008,"Bilat_ODA_Ex_Debt_Relief","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2008,"Fragile_State_ODA","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2008,"Fragile_State_ODA_Bilateral","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2008,"GNI","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2008,"IA_Bilateral_ODA","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2008,"IA6_Debt_Relief","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2008,"IA82_In_Donor_Refugee_Cost","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2008,"IB_Multilateral_ODA","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2008,"LDC_ODA","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2008,"LDC_ODA_Bilateral","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2008,"LDC_ODA_Imputed_Multilateral","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2008,"SSA_ODA","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2008,"SSA_ODA_Bilateral","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2008,"Total_ODA_ONE","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2009,"Africa_Fragile_ODA","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2009,"Africa_ODA","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2009,"Africa_ODA_Bilateral","National currency",NA
"All Donors, Total","Group","Group","Group","2017-05-16",2009,"Bilat_ODA_Ex_Debt_Relief","National currency",NA
